model_name,cpu_cores,mem_cap_gb,gpu_mode,gpu_name,batch_size,context_length,prediction_length,repeat_idx,warmup,latency_s,throughput_samples_per_s,avg_power_eff_w,peak_power_eff_w,energy_eff_j,cold_start_s,status,error
amazon/chronos-bolt-base,2,4,off,nan,1,128,64,3,0,0.065089,15.363600,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,128,64,4,0,0.089167,11.214952,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,256,64,0,1,0.099427,10.057622,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,256,64,1,1,0.098660,10.135807,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,256,64,0,0,0.096872,10.322938,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,256,64,1,0,0.092701,10.787363,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,256,64,2,0,0.098834,10.118000,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,256,64,3,0,0.097413,10.265539,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,256,64,4,0,0.093322,10.715576,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,512,64,0,1,0.104633,9.557185,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,512,64,1,1,0.104237,9.593491,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,512,64,0,0,0.154052,6.491326,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,512,64,1,0,0.103201,9.689838,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,512,64,2,0,0.100788,9.921861,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,512,64,3,0,0.104104,9.605805,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,512,64,4,0,0.098808,10.120643,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,1024,64,0,1,0.115249,8.676875,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,1024,64,1,1,0.162903,6.138624,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,1024,64,0,0,0.113749,8.791311,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,1024,64,1,0,0.109956,9.094515,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,1024,64,2,0,0.165460,6.043759,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,1024,64,3,0,0.111354,8.980352,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,1024,64,4,0,0.111562,8.963644,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,2048,64,0,1,0.188541,5.303885,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,2048,64,1,1,0.195724,5.109231,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,2048,64,0,0,0.190125,5.259706,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,2048,64,1,0,0.188832,5.295699,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,2048,64,2,0,0.183231,5.457578,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,2048,64,3,0,0.190944,5.237135,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,4,off,nan,1,2048,64,4,0,0.139519,7.167508,nan,nan,nan,3.774,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,64,64,0,1,0.168528,5.933733,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,64,64,1,1,0.092849,10.770133,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,64,64,0,0,0.116289,8.599279,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,64,64,1,0,0.090371,11.065514,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,64,64,2,0,0.089809,11.134683,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,64,64,3,0,0.089508,11.172223,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,64,64,4,0,0.090508,11.048744,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,128,64,0,1,0.093734,10.668494,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,128,64,1,1,0.110313,9.065085,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,128,64,0,0,0.091380,10.943339,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,128,64,1,0,0.094672,10.562753,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,128,64,2,0,0.085323,11.720153,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,128,64,3,0,0.098239,10.179269,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,128,64,4,0,0.093220,10.727264,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,256,64,0,1,0.098968,10.104311,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,256,64,1,1,0.093389,10.707932,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,256,64,0,0,0.098563,10.145820,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,256,64,1,0,0.093980,10.640564,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,256,64,2,0,0.096983,10.311101,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,256,64,3,0,0.093488,10.696514,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,256,64,4,0,0.097417,10.265193,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,512,64,0,1,0.102391,9.766473,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,512,64,1,1,0.105441,9.483934,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,512,64,0,0,0.100035,9.996497,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,512,64,1,0,0.107444,9.307179,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,512,64,2,0,0.100720,9.928503,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,512,64,3,0,0.153179,6.528329,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,512,64,4,0,0.104775,9.544296,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,1024,64,0,1,0.116901,8.554239,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,1024,64,1,1,0.166185,6.017405,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,1024,64,0,0,0.115443,8.662247,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,1024,64,1,0,0.111978,8.930314,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,1024,64,2,0,0.162109,6.168700,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,1024,64,3,0,0.093455,10.700327,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,1024,64,4,0,0.115704,8.642766,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,2048,64,0,1,0.185636,5.386892,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,2048,64,1,1,0.188000,5.319161,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,2048,64,0,0,0.190923,5.237707,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,2048,64,1,0,0.186458,5.363136,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,2048,64,2,0,0.185987,5.376727,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,2048,64,3,0,0.131735,7.590997,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,8,off,nan,1,2048,64,4,0,0.186101,5.373439,nan,nan,nan,4.121,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,64,64,0,1,0.084107,11.889644,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,64,64,1,1,0.042051,23.780454,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,64,64,0,0,0.083206,12.018320,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,64,64,1,0,0.087420,11.439031,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,64,64,2,0,0.090013,11.109495,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,64,64,3,0,0.087781,11.391933,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,64,64,4,0,0.093462,10.699557,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,128,64,0,1,0.092549,10.805112,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,128,64,1,1,0.093126,10.738099,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,128,64,0,0,0.089952,11.117032,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,128,64,1,0,0.089056,11.228934,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,128,64,2,0,0.044849,22.297263,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,128,64,3,0,0.085578,11.685303,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,128,64,4,0,0.088983,11.238080,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,256,64,0,1,0.098462,10.156245,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,256,64,1,1,0.099924,10.007589,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,256,64,0,0,0.152642,6.551292,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,256,64,1,0,0.118375,8.447710,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,256,64,2,0,0.054072,18.493818,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,256,64,3,0,0.093559,10.688433,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,256,64,4,0,0.095146,10.510206,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,512,64,0,1,0.099130,10.087715,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,512,64,1,1,0.057392,17.424067,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,512,64,0,0,0.143718,6.958082,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,512,64,1,0,0.103779,9.635818,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,512,64,2,0,0.098909,10.110336,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,512,64,3,0,0.099371,10.063291,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,512,64,4,0,0.103096,9.699675,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,1024,64,0,1,0.106659,9.375694,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,1024,64,1,1,0.162346,6.159695,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,1024,64,0,0,0.111637,8.957573,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,1024,64,1,0,0.111355,8.980248,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,1024,64,2,0,0.162360,6.159142,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,1024,64,3,0,0.117901,8.481721,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,1024,64,4,0,0.109431,9.138202,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,2048,64,0,1,0.197986,5.050875,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,2048,64,1,1,0.190739,5.242756,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,2048,64,0,0,0.200177,4.995579,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,2048,64,1,0,0.198810,5.029934,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,2048,64,2,0,0.182358,5.483715,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,2048,64,3,0,0.259528,3.853142,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,2,16,off,nan,1,2048,64,4,0,0.199459,5.013565,nan,nan,nan,3.720,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,64,64,0,1,0.154888,6.456281,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,64,64,1,1,0.044221,22.613460,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,64,64,0,0,0.043757,22.853375,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,64,64,1,0,0.043119,23.191385,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,64,64,2,0,0.044867,22.287877,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,64,64,3,0,0.043581,22.945705,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,64,64,4,0,0.043138,23.181394,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,128,64,0,1,0.048410,20.657013,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,128,64,1,1,0.046494,21.508295,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,128,64,0,0,0.047696,20.966073,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,128,64,1,0,0.047213,21.180675,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,128,64,2,0,0.046699,21.413598,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,128,64,3,0,0.046409,21.547584,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,128,64,4,0,0.045653,21.904203,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,256,64,0,1,0.052103,19.192794,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,256,64,1,1,0.051864,19.281226,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,256,64,0,0,0.051427,19.444973,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,256,64,1,0,0.050574,19.773191,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,256,64,2,0,0.050408,19.838164,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,256,64,3,0,0.050298,19.881384,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,256,64,4,0,0.049977,20.009157,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,512,64,0,1,0.058068,17.221287,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,512,64,1,1,0.058316,17.147837,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,512,64,0,0,0.089571,11.164268,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,512,64,1,0,0.076439,13.082262,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,512,64,2,0,0.055831,17.911101,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,512,64,3,0,0.056130,17.815767,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,512,64,4,0,0.055728,17.944450,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,1024,64,0,1,0.068658,14.564841,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,1024,64,1,1,0.068340,14.632742,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,1024,64,0,0,0.068680,14.560366,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,1024,64,1,0,0.067552,14.803493,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,1024,64,2,0,0.068985,14.495968,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,1024,64,3,0,0.067717,14.767273,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,1024,64,4,0,0.066691,14.994600,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,2048,64,0,1,0.092694,10.788131,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,2048,64,1,1,0.092692,10.788439,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,2048,64,0,0,0.093997,10.638617,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,2048,64,1,0,0.093418,10.704616,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,2048,64,2,0,0.092302,10.834034,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,2048,64,3,0,0.091763,10.897585,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,2,off,nan,1,2048,64,4,0,0.092003,10.869249,nan,nan,nan,3.640,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,64,64,0,1,0.052151,19.175247,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,64,64,1,1,0.043608,22.931500,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,64,64,0,0,0.042803,23.362704,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,64,64,1,0,0.047014,21.270052,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,64,64,2,0,0.042667,23.437244,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,64,64,3,0,0.042299,23.641486,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,64,64,4,0,0.042808,23.360199,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,128,64,0,1,0.044811,22.316132,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,128,64,1,1,0.048668,20.547197,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,128,64,0,0,0.045445,22.004430,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,128,64,1,0,0.045847,21.811859,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,128,64,2,0,0.045728,21.868337,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,128,64,3,0,0.045157,22.144834,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,128,64,4,0,0.045974,21.751274,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,256,64,0,1,0.049452,20.221755,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,256,64,1,1,0.051021,19.599783,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,256,64,0,0,0.049083,20.373571,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,256,64,1,0,0.054944,18.200308,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,256,64,2,0,0.049606,20.159020,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,256,64,3,0,0.048878,20.459094,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,256,64,4,0,0.048935,20.435396,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,512,64,0,1,0.056042,17.843638,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,512,64,1,1,0.055523,18.010635,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,512,64,0,0,0.062029,16.121535,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,512,64,1,0,0.055535,18.006708,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,512,64,2,0,0.055188,18.120039,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,512,64,3,0,0.055131,18.138582,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,512,64,4,0,0.054535,18.337001,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,1024,64,0,1,0.065838,15.188827,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,1024,64,1,1,0.066911,14.945257,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,1024,64,0,0,0.066903,14.946934,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,1024,64,1,0,0.065650,15.232188,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,1024,64,2,0,0.066442,15.050781,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,1024,64,3,0,0.066420,15.055610,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,1024,64,4,0,0.065830,15.190544,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,2048,64,0,1,0.090746,11.019735,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,2048,64,1,1,0.092011,10.868298,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,2048,64,0,0,0.092564,10.803341,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,2048,64,1,0,0.094618,10.568790,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,2048,64,2,0,0.091590,10.918180,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,2048,64,3,0,0.091720,10.902715,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,4,off,nan,1,2048,64,4,0,0.092657,10.792471,nan,nan,nan,3.846,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,64,64,0,1,0.128777,7.765376,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,64,64,1,1,0.042752,23.390707,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,64,64,0,0,0.042376,23.598287,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,64,64,1,0,0.045912,21.780938,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,64,64,2,0,0.047533,21.038126,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,64,64,3,0,0.041954,23.835526,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,64,64,4,0,0.045714,21.875023,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,128,64,0,1,0.045305,22.072736,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,128,64,1,1,0.049097,20.367978,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,128,64,0,0,0.054958,18.195786,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,128,64,1,0,0.049355,20.261541,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,128,64,2,0,0.047048,21.255016,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,128,64,3,0,0.046333,21.582968,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,128,64,4,0,0.053036,18.855224,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,256,64,0,1,0.050868,19.658539,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,256,64,1,1,0.065466,15.275182,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,256,64,0,0,0.074249,13.468228,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,256,64,1,0,0.050676,19.733086,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,256,64,2,0,0.078806,12.689325,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,256,64,3,0,0.049319,20.276200,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,256,64,4,0,0.049102,20.365790,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,512,64,0,1,0.057062,17.524882,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,512,64,1,1,0.056444,17.716561,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,512,64,0,0,0.056566,17.678596,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,512,64,1,0,0.055405,18.048765,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,512,64,2,0,0.055155,18.130706,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,512,64,3,0,0.055637,17.973503,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,512,64,4,0,0.055453,18.033261,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,1024,64,0,1,0.068499,14.598770,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,1024,64,1,1,0.067986,14.708915,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,1024,64,0,0,0.067555,14.802758,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,1024,64,1,0,0.067322,14.853989,nan,nan,nan,3.669,ok,
