model_name,cpu_cores,mem_cap_gb,gpu_mode,gpu_name,batch_size,context_length,prediction_length,repeat_idx,warmup,latency_s,throughput_samples_per_s,avg_power_eff_w,peak_power_eff_w,energy_eff_j,cold_start_s,status,error
amazon/chronos-bolt-base,1,16,on,NVIDIA GeForce RTX 3080,1,1024,64,3,0,0.043832,22.814411,0.366600,0.543000,0.078682,6.914,ok,
amazon/chronos-bolt-base,1,16,on,NVIDIA GeForce RTX 3080,1,1024,64,4,0,0.041388,24.161522,0.412800,0.514000,0.090839,6.914,ok,
amazon/chronos-bolt-base,1,16,on,NVIDIA GeForce RTX 3080,1,2048,64,0,1,0.048642,20.558318,0.433200,0.724000,0.090587,6.914,ok,
amazon/chronos-bolt-base,1,16,on,NVIDIA GeForce RTX 3080,1,2048,64,1,1,0.044355,22.545292,0.251000,0.627500,0.047282,6.914,ok,
amazon/chronos-bolt-base,1,16,on,NVIDIA GeForce RTX 3080,1,2048,64,0,0,0.044564,22.439831,0.547600,0.744500,0.119679,6.914,ok,
amazon/chronos-bolt-base,1,16,on,NVIDIA GeForce RTX 3080,1,2048,64,1,0,0.041475,24.110926,0.450000,0.754000,0.094113,6.914,ok,
amazon/chronos-bolt-base,1,16,on,NVIDIA GeForce RTX 3080,1,2048,64,2,0,0.042602,23.472919,0.465600,0.766000,0.097102,6.914,ok,
amazon/chronos-bolt-base,1,16,on,NVIDIA GeForce RTX 3080,1,2048,64,3,0,0.044144,22.653105,0.362800,0.752500,0.072303,6.914,ok,
amazon/chronos-bolt-base,1,16,on,NVIDIA GeForce RTX 3080,1,2048,64,4,0,0.044607,22.417896,0.582000,0.774000,0.127268,6.914,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,64,64,0,1,0.654212,1.528556,8.206441,8.456500,6.607121,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,64,64,1,1,0.038306,26.105789,0.249200,0.309000,0.054553,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,64,64,0,0,0.037605,26.591890,0.200200,0.313000,0.041676,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,64,64,1,0,0.036810,27.166659,0.065000,0.162500,0.012242,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,64,64,2,0,0.036770,27.196215,0.200000,0.265000,0.043681,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,64,64,3,0,0.037677,26.541637,0.168400,0.300000,0.034777,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,64,64,4,0,0.036718,27.234583,0.194100,0.324500,0.040000,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,128,64,0,1,0.044711,22.365773,0.192000,0.295000,0.040858,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,128,64,1,1,0.037550,26.631292,0.169400,0.297000,0.035146,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,128,64,0,0,0.036234,27.598740,0.149200,0.254000,0.031584,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,128,64,1,0,0.037322,26.793557,0.149600,0.272000,0.030447,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,128,64,2,0,0.048629,20.563798,0.112800,0.166500,0.024206,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,128,64,3,0,0.037300,26.809779,0.122200,0.209000,0.025422,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,128,64,4,0,0.039211,25.503209,0.176600,0.305000,0.036487,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,256,64,0,1,0.039871,25.081022,0.223600,0.342000,0.046992,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,256,64,1,1,0.036831,27.150976,0.210400,0.266000,0.046301,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,256,64,0,0,0.037046,26.993417,0.149600,0.264000,0.030940,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,256,64,1,0,0.042970,23.271997,0.129200,0.308000,0.024722,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,256,64,2,0,0.037450,26.702072,0.171600,0.221500,0.038019,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,256,64,3,0,0.039906,25.059132,0.144600,0.245000,0.030155,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,256,64,4,0,0.037556,26.626716,0.162000,0.271000,0.033956,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,512,64,0,1,0.040161,24.899715,0.243200,0.370500,0.051823,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,512,64,1,1,0.038548,25.941545,0.283200,0.468000,0.058497,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,512,64,0,0,0.039610,25.246443,0.229200,0.398000,0.047596,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,512,64,1,0,0.038055,26.277424,0.157600,0.353500,0.030699,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,512,64,2,0,0.036924,27.082982,0.316800,0.413000,0.069414,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,512,64,3,0,0.041449,24.126263,0.213800,0.360000,0.044986,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,512,64,4,0,0.042018,23.799153,0.196200,0.329000,0.041043,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,1024,64,0,1,0.041393,24.158719,0.292400,0.429500,0.062980,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,1024,64,1,1,0.042661,23.440642,0.359200,0.456000,0.079522,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,1024,64,0,0,0.040317,24.803406,0.287800,0.497000,0.059698,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,1024,64,1,0,0.042194,23.699779,0.228600,0.519000,0.043738,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,1024,64,2,0,0.041279,24.225419,0.386600,0.510000,0.084013,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,1024,64,3,0,0.039804,25.122805,0.247800,0.415000,0.051947,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,1024,64,4,0,0.037806,26.450987,0.294000,0.492000,0.061515,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,2048,64,0,1,0.053113,18.827895,0.238800,0.597000,0.044983,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,2048,64,1,1,0.042420,23.573784,0.575200,0.772000,0.125991,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,2048,64,0,0,0.039925,25.046972,0.442000,0.748000,0.092063,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,2048,64,1,0,0.044587,22.427899,0.400600,0.671000,0.083782,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,2048,64,2,0,0.043374,23.055053,0.552000,0.864000,0.114804,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,2048,64,3,0,0.046724,21.402054,0.495000,0.733000,0.105970,6.993,ok,
amazon/chronos-bolt-base,2,2,on,NVIDIA GeForce RTX 3080,1,2048,64,4,0,0.041794,23.926882,0.487600,0.615500,0.108139,6.993,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,64,64,0,1,0.784384,1.274886,5.342600,5.670000,5.098069,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,64,64,1,1,0.038100,26.246732,0.085000,0.150000,0.018202,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,64,64,0,0,0.037419,26.724467,0.138000,0.236000,0.029215,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,64,64,1,0,0.036743,27.216204,0.156800,0.265000,0.032545,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,64,64,2,0,0.036454,27.431716,0.253000,0.311000,0.055037,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,64,64,3,0,0.037684,26.536117,0.164600,0.287000,0.034150,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,64,64,4,0,0.037341,26.780243,0.085400,0.213500,0.016094,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,128,64,0,1,0.038647,25.875523,0.222400,0.293000,0.048498,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,128,64,1,1,0.036534,27.371960,0.166400,0.290000,0.034501,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,128,64,0,0,0.036944,27.068322,0.119200,0.208000,0.025484,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,128,64,1,0,0.071192,14.046497,0.123333,0.226000,0.031520,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,128,64,2,0,0.037867,26.408419,0.218500,0.332500,0.045369,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,128,64,3,0,0.037790,26.462368,0.129200,0.200500,0.027419,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,128,64,4,0,0.037606,26.591292,0.176600,0.309000,0.036616,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,256,64,0,1,0.039803,25.123561,0.118800,0.201000,0.025016,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,256,64,1,1,0.037565,26.620378,0.213000,0.354000,0.044276,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,256,64,0,0,0.037421,26.722942,0.206800,0.261000,0.045664,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,256,64,1,0,0.037797,26.457065,0.125800,0.216000,0.026666,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,256,64,2,0,0.038834,25.750601,0.175000,0.311000,0.036233,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,256,64,3,0,0.041263,24.234955,0.210000,0.333500,0.044379,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,256,64,4,0,0.039298,25.446553,0.214800,0.368000,0.044210,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,512,64,0,1,0.040336,24.791789,0.259800,0.417000,0.054031,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,512,64,1,1,0.036959,27.057234,0.108400,0.271000,0.020425,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,512,64,0,0,0.042011,23.803176,0.304600,0.405000,0.066400,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,512,64,1,0,0.038943,25.678764,0.182400,0.304000,0.038216,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,512,64,2,0,0.041907,23.862381,0.231400,0.407000,0.048023,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,512,64,3,0,0.041942,23.842649,0.345400,0.517000,0.072627,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,512,64,4,0,0.039901,25.062237,0.227200,0.289000,0.050221,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,1024,64,0,1,0.041521,24.084137,0.239000,0.399000,0.050109,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,1024,64,1,1,0.040209,24.870267,0.196600,0.489000,0.036944,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,1024,64,0,0,0.040432,24.732967,0.413400,0.542000,0.090152,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,1024,64,1,0,0.039442,25.353899,0.285600,0.476000,0.059790,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,1024,64,2,0,0.039324,25.429705,0.253200,0.423000,0.053041,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,1024,64,3,0,0.039631,25.232948,0.328800,0.497000,0.070327,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,1024,64,4,0,0.039377,25.395826,0.335600,0.420000,0.073792,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,2048,64,0,1,0.043001,23.255325,0.408400,0.684000,0.085682,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,2048,64,1,1,0.041416,24.145269,0.293200,0.733000,0.055332,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,2048,64,0,0,0.039786,25.134287,0.608000,0.787000,0.133627,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,2048,64,1,0,0.040659,24.594568,0.411200,0.686000,0.086030,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,2048,64,2,0,0.041177,24.285230,0.407200,0.685000,0.085602,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,2048,64,3,0,0.040431,24.733317,0.498600,0.786000,0.104917,7.205,ok,
amazon/chronos-bolt-base,2,4,on,NVIDIA GeForce RTX 3080,1,2048,64,4,0,0.039870,25.081392,0.550000,0.690000,0.121913,7.205,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,64,64,0,1,0.704440,1.419567,5.733444,6.038000,4.894932,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,64,64,1,1,0.037373,26.757204,0.274000,0.400000,0.056277,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,64,64,0,0,0.037030,27.005044,0.103200,0.184000,0.021334,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,64,64,1,0,0.036670,27.270299,0.199600,0.258500,0.043786,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,64,64,2,0,0.037379,26.752773,0.219200,0.368000,0.044860,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,64,64,3,0,0.037665,26.550002,0.168800,0.288000,0.034975,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,64,64,4,0,0.041378,24.167227,0.081200,0.146500,0.016760,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,128,64,0,1,0.039576,25.267954,0.085200,0.150000,0.018243,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,128,64,1,1,0.037388,26.746844,0.153200,0.259000,0.032290,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,128,64,0,0,0.037402,26.736577,0.094800,0.210500,0.018531,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,128,64,1,0,0.036873,27.120136,0.202000,0.259500,0.044612,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,128,64,2,0,0.036735,27.222241,0.170800,0.280000,0.035797,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,128,64,3,0,0.036873,27.120149,0.189100,0.317500,0.039070,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,128,64,4,0,0.036811,27.166070,0.258600,0.371000,0.054841,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,256,64,0,1,0.039036,25.617693,0.221800,0.347000,0.046035,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,256,64,1,1,0.041788,23.930436,0.111600,0.202000,0.024173,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,256,64,0,0,0.037809,26.448518,0.073600,0.182000,0.013907,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,256,64,1,0,0.037986,26.325417,0.252600,0.325000,0.055078,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,256,64,2,0,0.037391,26.744668,0.148200,0.251000,0.031262,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,256,64,3,0,0.037349,26.774479,0.201400,0.347000,0.041528,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,256,64,4,0,0.040963,24.412434,0.159600,0.237000,0.034201,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,512,64,0,1,0.040569,24.649326,0.184000,0.310000,0.038675,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,512,64,1,1,0.038429,26.022206,0.213600,0.360000,0.044586,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,512,64,0,0,0.038295,26.113076,0.181200,0.336500,0.037141,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,512,64,1,0,0.038346,26.078419,0.256800,0.321500,0.056455,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,512,64,2,0,0.038942,25.679454,0.210400,0.352000,0.043982,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,512,64,3,0,0.039171,25.528768,0.199100,0.348500,0.041263,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,512,64,4,0,0.038277,26.125417,0.269200,0.399500,0.057788,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,1024,64,0,1,0.041780,23.935182,0.371200,0.481000,0.081189,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,1024,64,1,1,0.039599,25.253449,0.300000,0.510000,0.062556,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,1024,64,0,0,0.040709,24.564689,0.321400,0.549000,0.066844,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,1024,64,1,0,0.037820,26.441303,0.344800,0.491000,0.074547,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,1024,64,2,0,0.039876,25.077980,0.421800,0.522000,0.092563,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,1024,64,3,0,0.066380,15.064747,0.324667,0.486000,0.085529,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,1024,64,4,0,0.044004,22.725119,0.398000,0.498000,0.087673,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,2048,64,0,1,0.043866,22.796445,0.461400,0.763000,0.096475,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,2048,64,1,1,0.040239,24.851591,0.410900,0.685500,0.086146,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,2048,64,0,0,0.040024,24.985236,0.557800,0.757000,0.121698,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,2048,64,1,0,0.040152,24.905584,0.417800,0.697000,0.087421,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,2048,64,2,0,0.039103,25.573650,0.435600,0.736000,0.090892,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,2048,64,3,0,0.040268,24.833836,0.277800,0.694500,0.052344,7.051,ok,
amazon/chronos-bolt-base,2,8,on,NVIDIA GeForce RTX 3080,1,2048,64,4,0,0.039229,25.491320,0.438800,0.556000,0.096380,7.051,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,64,64,0,1,0.696963,1.434796,8.263833,8.498000,7.064688,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,64,64,1,1,0.039656,25.216674,0.150800,0.261000,0.031376,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,64,64,0,0,0.037684,26.536748,0.232900,0.293500,0.050949,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,64,64,1,0,0.071541,13.978063,0.102333,0.161000,0.027191,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,64,64,2,0,0.038719,25.827199,0.157200,0.251000,0.032805,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,64,64,3,0,0.038353,26.073336,0.178400,0.292000,0.037169,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,64,64,4,0,0.038432,26.020201,0.214800,0.343000,0.044691,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,128,64,0,1,0.039748,25.158802,0.195600,0.260000,0.042726,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,128,64,1,1,0.038330,26.089198,0.213000,0.373000,0.043623,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,128,64,0,0,0.038269,26.130555,0.198400,0.383000,0.039673,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,128,64,1,0,0.037046,26.993568,0.209800,0.274000,0.045833,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,128,64,2,0,0.040361,24.776523,0.079000,0.138000,0.016884,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,128,64,3,0,0.038745,25.809514,0.186000,0.332000,0.038347,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,128,64,4,0,0.041827,23.907764,0.181200,0.305000,0.037415,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,256,64,0,1,0.044731,22.355682,0.215600,0.276000,0.047737,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,256,64,1,1,0.041741,23.956988,0.159400,0.275000,0.033156,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,256,64,0,0,0.041968,23.827899,0.135000,0.315000,0.025810,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,256,64,1,0,0.039735,25.166414,0.194800,0.265500,0.042421,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,256,64,2,0,0.040742,24.544772,0.132200,0.226000,0.027971,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,256,64,3,0,0.041153,24.299606,0.143000,0.259000,0.029427,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,256,64,4,0,0.041536,24.075759,0.187600,0.363000,0.037600,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,512,64,0,1,0.045099,22.173478,0.230800,0.313500,0.050278,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,512,64,1,1,0.039869,25.082394,0.279800,0.459000,0.058233,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,512,64,0,0,0.039279,25.459127,0.218400,0.367000,0.046065,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,512,64,1,0,0.037955,26.346951,0.260800,0.392000,0.055869,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,512,64,2,0,0.038494,25.978118,0.180000,0.307000,0.038077,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,512,64,3,0,0.038395,26.045244,0.224600,0.375000,0.047004,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,512,64,4,0,0.037682,26.537986,0.156000,0.339000,0.030665,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,1024,64,0,1,0.039843,25.098813,0.420600,0.546000,0.092157,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,1024,64,1,1,0.040008,24.994987,0.296200,0.507000,0.061429,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,1024,64,0,0,0.038628,25.887724,0.273000,0.458000,0.057287,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,1024,64,1,0,0.039221,25.496542,0.278000,0.448000,0.058821,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,1024,64,2,0,0.042905,23.307537,0.399800,0.500000,0.087967,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,1024,64,3,0,0.043099,23.202260,0.276800,0.482000,0.057469,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,1024,64,4,0,0.040541,24.666351,0.274200,0.473000,0.057031,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,2048,64,0,1,0.043573,22.949878,0.513600,0.740500,0.111205,6.873,ok,
amazon/chronos-bolt-base,2,16,on,NVIDIA GeForce RTX 3080,1,2048,64,1,1,0.039398,25.381694,0.575200,0.731500,0.127042,6.873,ok,
